,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
relegated,0.01785714286774381,0.017857142887073595,0.01785714289220422,0.0178571429450707,0.01785714289017957,0.23452568955448533,0.01785714288956054,0.6583314530736823
relented,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
relentless,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
relic,0.04166666669597453,0.0416666667492817,0.041666666763479625,0.04166666690951691,0.041666666757861785,0.041666666716439274,0.3750002242248898,0.37499977518255634
relics,0.04185078250250044,0.04166666677279317,0.041666666791341074,0.04166666697869229,0.04166666678375592,0.04166666673067,0.04166666678185457,0.7081492166583925
relied,0.2812499504502949,0.031250000090670554,0.2812502718565795,0.03125000026670325,0.03125000010013308,0.031250000054650784,0.03125000009825069,0.28124977708271726
relief,0.22304754568311347,0.013888888933211765,0.34722276128994395,0.013888889019375666,0.12500006458384463,0.12499993651743137,0.013888888936989243,0.13806302503609008
relieve,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
relieved,0.7083333330761343,0.0416666666984125,0.04166666670394026,0.041666666760081926,0.04166666670175198,0.041666666685817304,0.041666666701092855,0.04166666667276893
religion,0.7083333331078785,0.04166666669449853,0.04166666669934004,0.041666666748532685,0.04166666669742965,0.04166666668345198,0.04166666669684379,0.041666666672024705
religious,0.04166666670864252,0.37500031519640026,0.04166666680507313,0.041666667013761975,0.04166666679724746,0.04180790940057143,0.04166666679470122,0.37485844128360196
relive,0.04166666670864378,0.37500031520717086,0.041666666805077274,0.04166666701377237,0.041666666797251374,0.04180813608983835,0.04166666679470506,0.3748582145835409
relived,0.37500004163840606,0.04166666677324507,0.04166666679183936,0.04166666698025431,0.041666666784449774,0.04166666673098324,0.04166666678237095,0.3749999575184511
reluctantly,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
remain,0.1249999064745051,0.01388888892612521,0.013888888932615025,0.01388888899852833,0.12500007865986645,0.23611121076881894,0.013888888929259071,0.4583332483102818
remained,0.14946303092939278,0.0625000333012396,0.06250004225803218,0.003676470618541734,0.003676470599603548,0.09650932068617346,0.0625000376680654,0.5591745939389514
remaining,0.031250000026226035,0.031250000073986095,0.28125020752173946,0.031250000217843424,0.03125000008179885,0.2812500469055754,0.03125000008021234,0.28124974509261835
remains,0.1874999004360913,0.020833333398038664,0.18750018120070228,0.02083333352382665,0.02083333340482654,0.18750004060164385,0.020833333403516334,0.35416654403135445
remark,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
remarkable,0.031250000027190625,0.03125000007669843,0.031250000089899935,0.03125000022555648,0.2812502046291411,0.28125005449053436,0.031250000083083346,0.28124974037789574
remarks,0.04166666668554439,0.04166666671980606,0.04166666672908013,0.04166666682298628,0.04166666672539154,0.041666666698745726,0.041666666724345325,0.7083333328941005
remeasure,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
remedies,0.04166666668726232,0.04166666672474579,0.041666666734945394,0.041666666837654416,0.041666666730853445,0.04166666670175744,0.04166666672963576,0.7083333328531454
remedy,0.041666666677733145,0.04166666669786636,0.37500004733031805,0.041666666758569594,0.04166666670115931,0.3749999524611997,0.04166666670049163,0.041666666672662056
remember,0.21579651481184994,0.029605231400612764,0.08223691785137298,0.0032894737114213383,0.05592107511910232,0.24013171272225217,0.003289473694229014,0.3697296006891594
remembered,0.05758816390169198,0.03040537935458455,0.05743246911399468,0.003378378408830319,0.08445954576907781,0.16554061879377396,0.057432464803139925,0.5437629798549068
remembering,0.11249988371330981,0.11250007117414274,0.112500087409683,0.012500000119651385,0.11250008109112006,0.11249998108333274,0.012500000044050656,0.41249989536470955
remembers,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
remembrances,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
remind,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
reminded,0.04167436747566917,0.04166666675693589,0.041666666772416136,0.04166666693186085,0.37500025320819524,0.04166666672103925,0.04166666676453068,0.37499204536935293
remnant,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
remnants,0.04166666668565979,0.041666666720201063,0.0416666667295597,0.04166666682424051,0.04166666672583464,0.04166666669900376,0.04166666672470828,0.7083333328907923
remodeled,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
remora,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
remorse,0.1896055112006952,0.01388888892612596,0.1250000847903064,0.013888888998365581,0.013888888929993615,0.194362657063981,0.013888888929235897,0.4354761911612964
remote,0.082732739978255,0.06250000173444474,0.11805568059122462,0.006944444506932537,0.11805567205537533,0.1928276173747507,0.00694444446744977,0.4119393992915672
remove,0.22499988776692628,0.02500000007725207,0.025000000090564658,0.02500000022717586,0.22500019915090103,0.02500000004655178,0.22500019513243022,0.22499971750819805
removed,0.26614915337742084,0.01785714290124982,0.017857142908962467,0.017857142986992165,0.017857142905871773,0.30357156500371313,0.01785714290499616,0.34099356701079364
removing,0.02500000001322391,0.22500007794659305,0.02500000004375532,0.02500000010971602,0.0250000000411932,0.0250000000224829,0.025000000040435195,0.6249999217826006
renata,0.1549162134858406,0.015625000035694878,0.14062508793748082,0.015625000105036264,0.01562500003939006,0.01562500002151385,0.015625000038728843,0.6263336983363147
renegade,0.06251155120438666,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
renew,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
renounce,0.025000000011150648,0.025000000031461966,0.02500000003687047,0.025000000092501,0.025000000034730838,0.025000000018950704,0.025000000034089816,0.8249999997402445
renounced,0.025001721497859095,0.025000000032216124,0.025000000037770663,0.02500000009470996,0.02500000003556385,0.02500000001941131,0.025000000034952327,0.8249982782475168
renovation,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
rent,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
rental,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
rented,0.02500000000836918,0.4250001068481276,0.02500000002771555,0.025000000069575957,0.02500000002610892,0.22499989845929924,0.22499999455627195,0.025000000004531505
repacked,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
repair,0.03125000000889573,0.28124999701258485,0.2812500024366754,0.03125000007398381,0.2812500004206898,0.031250000015142596,0.03125000002721198,0.031250000004815676
repaired,0.2812499410140679,0.03125000008171998,0.2812502409042783,0.0312500002405797,0.03125000009032517,0.03125000004932669,0.03125000008860808,0.2812498175310942
repairing,0.04166666667006134,0.04166666667624224,0.7083333332635551,0.041666666694894876,0.041666666677246146,0.04166666667244504,0.0416666666770499,0.0416666666685054
repairs,0.041666666691794696,0.04166666673747576,0.04166666674977645,0.0416666668750382,0.37500018959913345,0.04166666670941532,0.04166666674342328,0.37499980989394294
repeat,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
repeated,0.3499614735478505,0.00781250001975984,0.007812500023180935,0.007812500058125633,0.07031252457062506,0.07790095836646513,0.007812500021413092,0.4705750433925799
repeaters,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
repeating,0.33457193517614797,0.18750012881185732,0.020833333403378302,0.020833333509042384,0.020833333399275292,0.020833333369319265,0.1875001414745935,0.20709446085638586
repent,0.37500009399638845,0.04166666680842045,0.04166666683235074,0.04166666708203948,0.041666666822922124,0.04180777325544521,0.04166666681989338,0.3748587983825402
repentance,0.28124995582341344,0.0312500000815002,0.2812502403094034,0.03125000023984212,0.03125000009007445,0.03125000004916538,0.03125000008846999,0.2812498033181311
repented,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
repertory,0.04166666668231269,0.041666666710836096,0.04166666671827135,0.04166666679607946,0.04166666671534999,0.7082956053757088,0.04166666671439806,0.04170439428704353
repetition,0.3750000501470359,0.041666666766565184,0.04166666678397526,0.041666666960540416,0.0416666667770698,0.041666666726962495,0.04166666677500052,0.3749999490628504
repetitions,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
repetitious,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
replace,0.0312500000203335,0.031250000057369,0.03125000006740896,0.03125000016889135,0.031250000063400715,0.281250055890355,0.031250000062197913,0.5312499436700436
replaced,0.11455892608841219,0.012500000029282109,0.012500000034351219,0.012500000086179783,0.012500000032349228,0.01250000001765402,0.31250032350543394,0.5104407502063374
replicas,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
replied,0.3572602430923039,0.2426473028217194,0.007352941197670239,0.007352941229654572,0.0073529411964283285,0.1249999870023772,0.007352941196059401,0.24568070226378685
reply,0.37500004507947615,0.011363636390479291,0.011363636395130593,0.011363636442627638,0.011363636393282753,0.19318187784161303,0.011363636392722512,0.374999895064668
repopulate,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
report,0.03125000002332389,0.03125000006578643,0.031250000077114655,0.031250000193414604,0.03125000007262021,0.5312502267708126,0.03125000007126426,0.2812497727256633
reported,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
reports,0.041674367475249774,0.3750002292400762,0.04166666677170515,0.04166666693010114,0.04166666676560249,0.04166666672067521,0.04166666676387946,0.37499206933271045
repose,0.361095934950893,0.015625000037742223,0.015625000044292785,0.01562500011106192,0.015625000041678782,0.14062500889110993,0.015625000040928375,0.42015405588229304
represent,0.5624999995183712,0.06250000005958069,0.0625000000697597,0.06250000017483918,0.06250000006564985,0.06250000003589339,0.06250000006443539,0.06250000001147085
representation,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
representative,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
representatives,0.5624563423638608,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703753578
repress,0.041669829659494007,0.04166666672856263,0.041666666739172756,0.04166666684850592,0.04166666673496555,0.04166666670394706,0.041666666733743606,0.7083301698516085
repressed,0.3126976610294876,0.017857142891717585,0.01785714289768888,0.01785714295882688,0.017857142895325837,0.017857142877973742,0.017857142894626164,0.5801594815543533
repressing,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
reprisal,0.0416743674774848,0.04166666676544377,0.04166666678243018,0.041666666956896234,0.04166666677565997,0.37500013024104567,0.04166666677376717,0.37499216822727227
reproach,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
reproachable,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
reproached,0.18749994480998616,0.18750011003626907,0.02083333338974626,0.020833333474802457,0.02083333338645103,0.020833333362312058,0.020833333385471463,0.5208332781549615
reproaching,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
reproduced,0.04166666668501024,0.04166666671831507,0.04166666672731065,0.04166666681862874,0.04166666672374785,0.04166666669785407,0.041666666722672545,0.7083333329064608
reproduction,0.2812499548127013,0.2812502043855482,0.031250000095001854,0.031250000238292615,0.03125000008947751,0.03125000004885909,0.03125000008776694,0.2812498402423524
reproductions,0.06250000005740368,0.06250000016194697,0.0625000001890099,0.06250000047379962,0.06250000017835217,0.06271164773499455,0.06250000017487785,0.5622883510296154
republic,0.008928571434238995,0.008928571444579068,0.008928571447339252,0.0089285714756608,0.008928571446246519,0.16879675881444006,0.2232144434536228,0.5633459404838725
republics,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
repudiate,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
repudiated,0.03125000002024386,0.03125000005706274,0.03125000006694168,0.031250000167871245,0.03125000006304377,0.28125005568561534,0.031250000061847576,0.5312499438773737
repugnance,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
repugnant,0.7083214084694563,0.041666666705238754,0.04166666671197203,0.04166666678012441,0.04166666670924287,0.04166666668993094,0.041666666708510984,0.04167859122552376
reputation,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
request,0.025000000012451215,0.025000000035154672,0.02500000004117963,0.025000000103260332,0.02500000003880219,0.02501543392906903,0.02500000003805364,0.8249845658020293
requests,0.37499995981233136,0.041666666720251246,0.04166666672958713,0.04166666682431094,0.04166666672587579,0.3750000397858972,0.04166666672476352,0.04166666667698268
required,0.04166666669707325,0.0416666667522695,0.04166666676718227,0.04166666691854539,0.04166666676128124,0.3750001073521441,0.04166666675949548,0.37499989199200884
rereading,0.04185077426846402,0.04166666677455,0.0416666667933999,0.041666666983897996,0.041666666785709135,0.04166666673173764,0.041666666783701026,0.7081492248785404
rescue,0.20650277343948376,0.0156250000332408,0.015625000039026973,0.015625000097836402,0.14062507331032306,0.015625000020043182,0.015625000036046062,0.5747471530239998
rescued,0.2249999504413995,0.025000000081149693,0.025000000095351152,0.025000000238932424,0.02500000008967848,0.2250000670454154,0.2250002178018696,0.2249997642062038
rescuing,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
research,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
resemblance,0.28124979153985596,0.031250000032557804,0.5312502082345747,0.031250000095835055,0.031250000035984375,0.03125000001963369,0.0312500000353028,0.03125000000625546
resembled,0.1625620398752785,0.01785714289786756,0.1607143901403319,0.017857142977011107,0.017857142902144657,0.01785714288169781,0.01785714290131192,0.5874378554243564
resentment,0.03125000001730658,0.0312500000488032,0.28125012792838777,0.031250000143624945,0.03125000005391499,0.031250000029438056,0.03125000005297142,0.531249871725553
resentments,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
reserved,0.02500000001641046,0.025000000046324067,0.025000000054334996,0.02500000013631761,0.22500009917434974,0.02500000002792665,0.22500009698590337,0.42499980355843303
reserves,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
reservoir,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
resignation,0.25518900039316583,0.012500000031580905,0.11250006235061888,0.012500000092966467,0.01250000003487533,0.21250007087296002,0.012500000034263763,0.3698108661895687
resigned,0.02500000000816194,0.22499999957224834,0.2250000047716875,0.025000000067882583,0.025000000025460142,0.42499999552516676,0.025000000024974527,0.025000000004418196
resin,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
resist,0.24289755299059756,0.08653850398119634,0.009615384648647128,0.009615384698836476,0.0865385104179589,0.09861497682202257,0.009615384646117489,0.4565643017946236
resistance,0.21084576967674265,0.008333333353548725,0.008333333357002962,0.008333333392703906,0.07500003168982493,0.008343130980119564,0.008333333355216462,0.6724777341948409
resistant,0.04166666668510075,0.04166666671862212,0.041666666727621864,0.041666666819498994,0.04166666672406418,0.04166666669801944,0.04166666672301566,0.708333332904057
resisted,0.11311301481500458,0.012500000024286313,0.012500000028510781,0.01250000007147828,0.012500000026838586,0.012500000014642038,0.012500000026338894,0.8118869849929005
resolute,0.031255775612897406,0.03125000008279253,0.28125023784684383,0.031250000243396074,0.03125000009137041,0.28125006161008953,0.03125000008977181,0.2812439244228385
resolve,0.04166666667754106,0.04166666669731952,0.04166666670263885,0.04166666675692781,0.04166666670055341,0.374999956672197,0.37500004312025903,0.04166666667256338
resolved,0.3969881829032991,0.012500000034371251,0.01250000004028025,0.012500000101050311,0.012500000037937537,0.14548764444323772,0.11250006651506719,0.29502410592475664
resolving,0.041666666694755175,0.0416666667458023,0.0416666667595526,0.04166666689956726,0.04166666675414936,0.37500009572165177,0.04166666675246149,0.3749999036720601
resonance,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
resorted,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
resounded,0.5624999994726286,0.06250000006509,0.06250000007642637,0.06250000019152394,0.0625000000719273,0.06250000003928717,0.06250000007059117,0.06250000001252534
resources,0.14062483824852529,0.14062509033284804,0.1406251100808079,0.015625000140570475,0.14062510233901584,0.01562500002878892,0.01562500005176724,0.39062485877767633
respect,0.008928571435981246,0.366071797855051,0.008928571453142402,0.008928571490218815,0.0803571293391692,0.1517856870893936,0.08035712894197954,0.2946425423950641
respectable,0.041666666693053134,0.041666666740974315,0.041666666753939346,0.04166666688528491,0.04166666674878272,0.041666666711509384,0.37500019802854934,0.37499980143790684
respected,0.02500000001352186,0.025000000038178476,0.025000000044663077,0.025000000111991875,0.025000000042103853,0.025031024700260175,0.025000000041293005,0.8249689750079877
respectful,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
respective,0.025000000018087425,0.22500011270437079,0.02500000005989668,0.025000000150198907,0.02500000005639656,0.22500001934601133,0.025000000055309404,0.42499986760972885
respiration,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
respite,0.02506805610145021,0.0250000000576807,0.22500016183316737,0.0250000001697234,0.025000000063668187,0.025000000034779788,0.025000000062573396,0.624931781676957
respond,0.2812497466679026,0.031250000039439764,0.03125000004630515,0.031250000116109455,0.5312502530561266,0.031250000023789054,0.03125000004276466,0.031250000007562735
responsibility,0.30357137138406237,0.30357176320000767,0.1607144026904053,0.017857143013976253,0.017857142915998884,0.017857142889260217,0.01785714291489628,0.16071389099139316
responsible,0.4250001038147856,0.025000000091927294,0.025000000107455476,0.025000000269503428,0.22500025856989272,0.025084687332002843,0.02500000009936144,0.22491494971507106
rested,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
restful,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
restless,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
restlessness,0.5624563423612187,0.06250000007573522,0.0625000000889665,0.06250000022253631,0.0625000000835077,0.06250000004568444,0.0625000000821734,0.06254365704017775
restoration,0.2249999695017019,0.025000000066797437,0.025000000078337435,0.025000000196432552,0.025000000073726145,0.22500006965624822,0.025000000072371402,0.4249999603543849
restorative,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
restore,0.22499994253289876,0.025000000078725566,0.22500022707010445,0.02500000023172765,0.025000000086996724,0.2250000594461597,0.025000000085372107,0.2249997704680151
restored,0.17708327766897525,0.010416666692822343,0.01041666669736857,0.010416666743671364,0.010416666695569187,0.2604167864410223,0.09375003825507243,0.4270832308054985
restricted,0.031250000020287765,0.03125000005723299,0.03125000006723052,0.031250000168511594,0.03125000006327394,0.2812500561109889,0.03125000006204919,0.531249943450425
result,0.33457149089023835,0.020833333384645047,0.3541670480398468,0.02083333348436646,0.02083333339001746,0.02083333336429084,0.02083333338898808,0.20709479405760697
results,0.3749999101735253,0.3750000895106921,0.0416666667188621,0.04166666679751582,0.04166666671581829,0.04166666669348607,0.04166666671487579,0.04166666667522445
resurrection,0.531249952711222,0.03125000002928427,0.03125000003437146,0.03125000008617124,0.2812500470839291,0.031250000017655634,0.031250000031741706,0.03125000000562457
retained,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
retarded,0.041666666686745416,0.041666666723221335,0.04166666673300226,0.041666666832948354,0.04166666672912406,0.04166666670077247,0.041666666727958136,0.708333332866228
reticence,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
retinue,0.041669829659494007,0.04166666672856263,0.041666666739172756,0.04166666684850592,0.04166666673496555,0.04166666670394706,0.041666666733743606,0.7083301698516085
retired,0.041669829659494007,0.04166666672856263,0.041666666739172756,0.04166666684850592,0.04166666673496555,0.04166666670394706,0.041666666733743606,0.7083301698516085
retorted,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
retorts,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
retreat,0.041666666714959735,0.3750003624113721,0.041666666825896384,0.041666667065975646,0.04166666681689599,0.3190698415973915,0.0416666668139668,0.09759646175354178
retreats,0.3750000508033082,0.04166666676731204,0.04166666678473227,0.041666666962657264,0.04166666677783923,0.04166666672736474,0.04166666677583512,0.37499994840095113
returning,0.3125000011950784,0.11250004861499166,0.012500000035908648,0.012500000090078065,0.01250000003380069,0.012500000018448774,0.11250005431435113,0.41249989569734263
returns,0.041666666686612785,0.041666666722859805,0.04166666673269635,0.041666666832042655,0.041666666728766656,0.041666666700607764,0.041666666727600034,0.708333332868814
reveal,0.21493633146945937,0.012500000033881735,0.11250007199260309,0.012500000099601793,0.11250006684734429,0.012512212302010037,0.012500000036699623,0.5100513172184
revealed,0.24536274272485586,0.14732156867727778,0.004464285727744349,0.004464285748046166,0.07589289862364947,0.13119611566096834,0.004464285726717263,0.38683381711074066
revealing,0.16071416394298063,0.017857142916549208,0.16071443007725808,0.017857143032053716,0.01785714292280255,0.30357160055466803,0.1607144171744279,0.1607139593792599
revelation,0.12499983175524193,0.34722256839360904,0.013888888928911486,0.013888888989248586,0.01388888892656252,0.013888888909445622,0.12500004317271157,0.3472220009242693
revelry,0.28122801895294486,0.031250000049994286,0.03125000005873593,0.03125000014703955,0.03125000005515067,0.5312501521568391,0.031250000054237,0.03127182852505852
revels,0.2812500033367476,0.03125000006210713,0.031250000072911614,0.03125000018277259,0.03125000006865041,0.031250000037476224,0.03125000006733972,0.5312499961719948
reverberated,0.5624563423640933,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703730329
reverent,0.06250000000597732,0.06250000001685209,0.06250000001976419,0.06250000004957482,0.5624999998761745,0.06250000001016465,0.06250000001824907,0.06250000000324342
reversal,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
reverse,0.37500004680086235,0.041666666772412674,0.04166666679072044,0.041666666977509884,0.041666666783398525,0.041666666730453404,0.04166666678123214,0.3749999523634105
reversed,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
review,0.041669829657756424,0.04166666672365635,0.04166666673348111,0.041666666834186225,0.041666666729589324,0.04166666670102864,0.04166666672845798,0.708330169891844
reviewing,0.374999942408333,0.041666666729590296,0.04166666674053887,0.04166666685189725,0.04166666673622048,0.3750000571197669,0.041666666734900715,0.04166666667875253
revision,0.03125148143954832,0.03125000004275773,0.031250000050091396,0.031250000125650684,0.03125000004718606,0.031250000025748986,0.031250000046328705,0.7812485182226881
revival,0.06250000004676884,0.06250000013194403,0.06250000015399317,0.0625000003860216,0.06250000014530993,0.5623595899120369,0.06250000014247926,0.06264040908144632
revive,0.22499985978044604,0.22500011541902074,0.025000000066358174,0.025000000166436036,0.02500000006251222,0.42497738787742395,0.025000000061324506,0.02502263656647842
revived,0.5624563423640921,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703730445
revolt,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
revolts,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
revolution,0.020833896017174103,0.020833333360029925,0.02083333336461126,0.02083333341180728,0.02083333336279767,0.020833333349407374,0.020833333362255516,0.8541661037719169
revolutionaries,0.4016151246206705,0.04166666678442832,0.04166666680458719,0.041666667012489965,0.04166666679653536,0.0416666667375874,0.041666666794257366,0.348384874449444
revolutionary,0.3901005537291459,0.10227277203299043,0.011363636395599471,0.011363636443831576,0.011363636393743418,0.011369345242132855,0.01136363639319086,0.4508027833693655
revolved,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
revolver,0.6249954974893939,0.02500000002665222,0.025000000031259392,0.025000000078363428,0.025000000029394537,0.025000000016056362,0.22500003714972214,0.025004465179157973
